Equipment_Weight,Equipment_Value,Base_Transport_Fee,CrossBorder_Shipping,Urgent_Shipping,Installation_Service,Fragile_Equipment,Rural_Hospital,Days_to_Delivery,Order_Month_Num,Order_Weekday,Equipment_Area,Equipment_Type_Brass,Equipment_Type_Bronze,Equipment_Type_Clay,Equipment_Type_Marble,Equipment_Type_Stone,Equipment_Type_Wood,Transport_Method_Roadways,Transport_Method_Waterways,Hospital_Info_Working Class,Order_Year_Num_2016,Order_Year_Num_2017,Order_Year_Num_2018,Order_Year_Num_2019
1294.0,8.79,14.61,1,1,0,0,0,4,8,1,224.0,0,0,0,0,0,0,0,0,0,0,0,0,0
110669.0,159.78,80.46,0,0,0,0,0,1,11,4,153.0,0,0,0,1,0,0,1,0,1,0,1,0,0
702304.0,2867.68,92.58,1,1,1,0,0,2,1,0,310.0,0,0,0,1,0,0,0,0,0,0,1,0,0
198.0,6.69,22.79,0,0,1,0,1,2,4,3,207.0,0,0,0,0,0,1,1,0,1,0,0,0,1
1317.0,3.19,14.57,0,1,1,0,0,1,12,3,252.0,0,0,0,0,0,0,0,0,1,0,0,1,0
3162.0,4.0,22.18,0,0,1,0,0,2,3,0,15.0,0,0,0,0,0,0,1,0,1,0,0,0,1
3162.0,198.45,70.06,0,0,0,0,1,4,4,6,414.0,1,0,0,0,0,0,0,1,1,0,1,0,0
4709.0,27.32,10.46,1,0,0,0,0,4,6,4,697.0,0,0,0,0,0,0,1,0,1,0,0,1,0
195.0,6.13,15.05,1,0,0,0,0,1,5,0,40.0,0,0,0,0,0,0,0,0,1,0,1,0,0
2051.0,3.91,17.22,1,0,0,1,0,2,6,3,152.0,0,0,1,0,0,0,0,1,1,0,0,0,0
3162.0,365.01,60.2,0,1,1,0,1,0,4,2,104.0,0,0,0,0,1,0,1,0,0,0,1,0,0
420.0,4.79,20.58,0,0,1,0,0,1,6,2,80.0,0,1,0,0,0,0,0,1,0,0,1,0,0
489.0,4.91,12.37,0,0,1,0,0,3,5,3,297.0,0,0,0,0,0,1,0,1,0,0,0,1,0
918.0,3.15,22.2,0,1,1,0,0,3,3,2,525.0,0,0,0,0,0,0,1,0,0,0,0,0,1
2009349.0,6935.74,84.9,0,0,0,0,1,0,11,6,420.0,0,0,0,0,1,0,0,1,1,0,1,0,0
1641728.0,3093.07,94.31,0,0,0,0,0,4,7,1,480.0,0,0,0,0,1,0,1,0,1,1,0,0,0
4250532.0,9108.78,26.27,0,1,1,0,0,0,4,1,448.0,0,0,0,0,0,0,0,0,1,0,0,0,0
151.0,3.67,20.78,0,0,1,0,1,0,7,4,88.0,0,0,0,0,0,1,1,0,1,0,0,0,0
4241.0,12.51,14.99,0,0,1,0,0,1,10,3,28.0,0,0,0,0,1,0,1,0,1,0,0,1,0
319.0,6.93,17.61,0,0,0,0,0,4,3,0,319.0,0,0,0,0,0,1,1,0,1,0,0,0,0
1098.0,6.67,17.29,0,0,1,1,0,0,12,3,189.0,0,0,1,0,0,0,1,0,1,1,0,0,0
2696.0,6.06,21.77,0,1,0,1,0,3,1,2,186.0,0,0,1,0,0,0,1,0,0,0,0,0,1
2354.0,4.35,18.97,0,0,1,0,0,1,11,0,88.0,0,1,0,0,0,0,0,1,1,1,0,0,0
2077.0,9.15,15.58,1,0,0,0,0,0,1,0,96.0,1,0,0,0,0,0,0,1,1,0,1,0,0
2435.0,15.73,17.91,0,0,1,0,0,1,10,4,256.0,0,0,0,0,0,0,0,1,1,0,0,1,0
123304.0,436.45,57.94,0,0,1,0,0,4,10,3,1170.0,0,1,0,0,0,0,1,0,1,0,0,1,0
15324.0,11.03,47.3,1,0,0,0,0,3,10,0,252.0,0,1,0,0,0,0,0,1,1,1,0,0,0
21012.0,83.06,73.74,0,0,0,0,0,2,8,2,2100.0,0,0,0,0,0,0,0,0,1,0,0,1,0
13.0,6.72,23.81,1,0,1,1,0,0,6,1,6.0,0,0,1,0,0,0,0,1,1,0,0,0,1
29233.0,73.91,72.07,1,0,1,0,0,3,7,3,147.0,0,0,0,0,1,0,0,1,1,1,0,0,0
1756625.0,2450.68,41.82,1,0,1,0,0,3,6,2,272.0,0,0,0,0,1,0,0,1,1,0,0,0,0
33309.0,116.52,32.73,0,1,0,0,0,0,8,1,462.0,1,0,0,0,0,0,1,0,0,0,0,1,0
11733.0,27.42,41.72,0,0,1,0,1,2,8,5,190.0,1,0,0,0,0,0,0,1,0,1,0,0,0
224962.0,504.33,67.78,1,1,1,0,0,4,1,3,150.0,0,0,0,0,1,0,0,0,1,0,0,0,1
16355.0,11.21,65.43,1,0,0,0,0,2,5,5,264.0,1,0,0,0,0,0,0,0,0,1,0,0,0
4714.0,19.96,13.56,0,0,1,0,0,2,5,3,128.0,0,1,0,0,0,0,1,0,1,0,0,0,0
9144579.0,25727.45,88.79,1,0,1,1,0,3,12,5,1260.0,0,0,0,1,0,0,0,0,1,1,0,0,0
3384.0,15.63,14.84,0,1,1,0,0,3,5,5,128.0,0,0,0,0,0,0,1,0,1,0,0,1,0
596.0,5.84,18.0,1,1,1,0,0,1,5,2,231.0,0,0,0,0,0,0,0,0,1,0,1,0,0
169076.0,323.18,74.42,0,0,1,0,0,3,9,4,231.0,0,0,0,0,1,0,0,1,1,0,0,1,0
29448.0,20.64,50.33,1,0,0,0,0,2,8,5,256.0,1,0,0,0,0,0,1,0,1,1,0,0,0
304.0,6.13,14.44,1,1,0,0,0,1,9,5,138.0,0,0,0,0,0,1,0,0,0,0,0,0,0
6993.0,6.27,82.78,1,1,1,0,0,1,2,3,189.0,0,1,0,0,0,0,0,0,1,0,0,1,0
5935.0,5.69,76.74,0,0,0,0,0,4,1,5,150.0,0,1,0,0,0,0,1,0,1,0,1,0,0
5691.0,11.31,82.65,1,1,1,0,0,2,6,3,104.0,1,0,0,0,0,0,1,0,1,0,1,0,0
9063.0,15.02,25.03,0,0,1,0,0,0,5,0,40.0,0,0,0,0,1,0,1,0,1,1,0,0,0
2989.0,3.56,19.68,0,1,0,1,0,2,8,3,360.0,0,0,1,0,0,0,1,0,1,0,0,1,0
14896.0,37.44,43.58,0,1,0,0,0,3,12,3,360.0,1,0,0,0,0,0,1,0,1,1,0,0,0
3162.0,66.94,38.37,0,0,0,0,0,2,12,6,399.0,0,0,0,0,0,0,1,0,1,0,0,0,0
113342.0,84.42,73.95,0,0,0,0,0,4,5,0,105.0,0,0,0,0,1,0,0,1,1,0,0,0,0
1619.0,9.98,12.78,0,0,1,0,0,0,7,4,736.0,0,0,0,0,0,1,1,0,1,0,0,1,0
3162.0,67.45,36.04,0,1,0,0,0,3,12,3,208.0,0,1,0,0,0,0,1,0,0,0,0,1,0
256408.0,335.81,70.22,1,0,0,0,0,0,7,1,210.0,0,0,0,1,0,0,0,1,1,0,0,0,1
268520.0,272.18,34.86,0,1,0,1,0,4,7,0,259.0,0,0,0,1,0,0,1,0,1,0,0,0,0
4600.0,6.3,20.59,1,1,1,0,0,3,8,3,30.0,0,0,0,0,1,0,0,0,0,0,0,0,1
54.0,4.3,14.36,1,1,1,0,1,1,9,4,32.0,0,0,0,0,0,0,0,0,0,0,0,1,0
415.0,5.61,23.47,0,0,0,0,0,4,2,5,312.0,0,0,0,0,0,1,1,0,0,0,0,0,0
12172.0,53.37,87.65,0,0,1,0,0,4,12,2,260.0,0,1,0,0,0,0,0,0,1,0,0,0,0
4754.0,15.87,14.29,1,0,1,0,0,0,4,4,156.0,0,1,0,0,0,0,0,1,1,0,1,0,0
241975.0,692.44,75.73,0,0,0,0,0,2,2,1,260.0,0,0,0,1,0,0,1,0,1,0,0,0,1
13.0,6.75,11.49,0,1,1,0,0,1,6,0,6.0,0,0,0,0,0,1,1,0,0,1,0,0,0
6929.0,14.65,65.58,0,1,0,0,1,0,2,2,1344.0,0,0,0,0,0,0,0,0,1,1,0,0,0
1648.0,3.44,19.28,0,0,0,0,0,0,8,1,299.0,0,0,0,0,0,0,1,0,0,1,0,0,0
1229.0,5.66,18.81,1,0,0,0,0,4,5,6,175.0,0,0,0,0,0,0,0,1,0,0,1,0,0
65232.0,115.45,73.48,1,1,1,0,0,2,2,1,114.0,0,0,0,1,0,0,0,0,0,0,0,0,0
3162.0,296.55,53.65,1,0,0,0,0,4,11,0,665.0,1,0,0,0,0,0,0,0,1,0,1,0,0
841.0,5.23,10.72,1,0,0,1,1,3,7,0,96.0,0,0,1,0,0,0,0,1,0,0,1,0,0
467435.0,666.18,91.41,1,0,1,0,0,2,8,3,288.0,0,0,0,1,0,0,1,0,1,0,0,0,0
38846.0,42.12,80.53,0,1,0,0,0,1,3,0,420.0,1,0,0,0,0,0,1,0,0,0,0,0,0
1316.0,5.62,21.18,0,0,1,0,0,2,5,4,232.0,0,0,0,0,0,0,1,0,1,0,0,0,0
3162.0,3.17,10.4,0,0,0,0,1,4,1,3,36.0,0,1,0,0,0,0,1,0,1,0,0,0,0
361.0,6.14,12.49,1,0,0,0,0,2,7,4,90.0,0,0,0,0,0,0,1,0,1,1,0,0,0
5178.0,20.26,30.71,0,1,0,0,0,2,3,6,144.0,0,0,0,0,0,0,1,0,0,0,0,0,0
247284.0,1131.84,50.73,1,1,0,0,0,2,1,2,234.0,0,0,0,1,0,0,1,0,0,0,0,0,1
1628.0,6.34,18.44,0,0,1,1,0,1,7,5,232.0,0,0,1,0,0,0,1,0,0,0,1,0,0
310407.0,449.05,50.76,0,1,1,0,0,0,1,6,198.0,0,0,0,0,1,0,1,0,1,0,0,1,0
1400823.0,5650.93,75.89,0,0,0,0,1,4,2,3,336.0,0,0,0,0,0,0,1,0,1,0,0,1,0
5164.0,22.36,99.71,0,0,1,0,0,1,2,5,32.0,0,0,0,0,1,0,0,0,0,0,1,0,0
270860.0,635.69,84.25,0,0,0,0,1,2,10,6,192.0,0,0,0,0,1,0,1,0,1,0,0,0,0
29917.0,76.99,40.28,0,0,1,0,0,2,6,3,96.0,0,0,0,1,0,0,1,0,1,1,0,0,0
3825.0,22.31,13.44,1,0,0,0,0,0,6,3,1045.0,0,0,0,0,0,0,0,1,1,0,1,0,0
100.0,3.7,24.26,0,0,1,0,1,0,8,3,45.0,0,0,0,0,0,1,0,1,1,0,0,0,1
108.0,5.4,13.27,0,1,0,0,1,3,12,3,78.0,0,0,0,0,0,1,1,0,1,1,0,0,0
1810.0,8.96,18.74,1,0,1,1,0,2,11,3,207.0,0,0,1,0,0,0,0,1,1,0,0,1,0
934.0,3.9,11.7,0,0,1,1,0,2,12,5,112.0,0,0,1,0,0,0,1,0,1,0,0,1,0
819.0,5.69,24.45,1,0,1,0,0,2,4,5,184.0,0,0,0,0,0,0,0,1,1,0,0,1,0
2921.0,9.33,11.97,0,0,0,0,0,4,7,6,36.0,0,0,0,1,0,0,0,0,1,1,0,0,0
5016.0,30.99,86.67,1,1,0,1,0,4,9,3,560.0,0,0,1,0,0,0,0,0,0,0,1,0,0
3162.0,4.53,19.4,1,0,1,0,0,3,4,0,144.0,0,0,0,0,0,1,0,1,1,1,0,0,0
242.0,6.11,11.58,0,1,0,0,0,0,7,5,243.0,0,0,0,0,0,1,0,0,0,0,0,0,1
3077.0,4.26,14.69,0,1,0,0,0,1,10,0,84.0,1,0,0,0,0,0,0,0,1,1,0,0,0
29714.0,124.61,93.22,1,0,0,0,1,4,2,6,405.0,1,0,0,0,0,0,0,1,1,1,0,0,0
1591.0,5.8,15.03,0,0,1,0,0,2,6,6,84.0,0,1,0,0,0,0,1,0,1,0,0,1,0
12828.0,34.49,67.82,1,0,0,0,0,1,10,6,261.0,0,1,0,0,0,0,0,0,1,1,0,0,0
3162.0,3.52,19.68,0,1,1,0,1,0,1,5,96.0,0,0,0,0,0,1,0,0,0,1,0,0,0
63088.0,225.49,67.63,0,0,0,0,0,4,11,5,114.0,0,0,0,0,1,0,1,0,1,0,1,0,0
46000.0,225.69,33.53,1,1,1,0,1,0,12,1,126.0,0,0,0,0,1,0,0,0,1,0,0,1,0
63.0,5.13,20.07,0,0,0,0,0,1,3,6,45.0,0,0,0,0,0,1,1,0,1,0,0,0,0
3162.0,1284.89,59.96,0,0,0,0,0,0,1,1,184.0,0,0,0,0,1,0,0,0,1,1,0,0,0
950.0,3.45,11.61,0,0,1,0,0,0,5,1,45.0,1,0,0,0,0,0,1,0,1,0,0,0,1
413.0,6.02,18.32,0,1,0,1,0,1,9,6,136.0,0,0,1,0,0,0,0,0,0,0,0,1,0
3162.0,30.19,73.85,0,0,1,0,0,4,8,4,96.0,0,0,0,1,0,0,0,0,0,1,0,0,0
9354.0,21.89,78.08,0,1,1,1,1,0,3,1,612.0,0,0,1,0,0,0,0,0,0,0,1,0,0
78931.0,129.67,54.33,0,1,0,0,0,4,6,5,168.0,0,0,0,1,0,0,1,0,0,1,0,0,0
333589.0,951.93,31.83,0,1,0,1,0,2,7,1,444.0,0,0,0,1,0,0,1,0,1,0,1,0,0
137372.0,334.86,58.47,0,0,0,0,0,4,10,1,132.0,0,0,0,0,1,0,0,0,1,1,0,0,0
1592885.0,14443.34,66.49,0,0,1,0,1,3,3,4,323.0,0,0,0,0,1,0,0,0,1,0,1,0,0
22370.0,131.47,43.3,0,1,1,0,0,2,3,1,310.0,1,0,0,0,0,0,1,0,1,0,1,0,0
692258.0,2688.9,46.83,0,1,1,0,0,1,12,6,308.0,0,0,0,0,0,0,1,0,0,0,1,0,0
14.0,4.93,15.72,0,0,1,0,1,1,2,6,9.0,0,0,0,0,0,0,0,0,1,0,0,0,1
8323.0,97.9,62.67,0,1,0,0,0,3,3,4,224.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3162.0,5.53,18.12,0,0,0,0,1,2,4,3,32.0,0,0,0,0,0,0,1,0,1,1,0,0,0
8014.0,14.96,67.21,1,0,0,0,0,2,1,2,156.0,0,1,0,0,0,0,1,0,0,0,0,0,1
996709.0,5519.02,53.47,1,0,1,0,0,4,7,6,390.0,0,0,0,1,0,0,0,0,1,0,1,0,0
310.0,6.74,21.89,0,0,0,1,0,2,6,1,45.0,0,0,0,0,0,0,1,0,0,0,0,0,0
88771.0,123.98,86.28,0,0,1,0,0,0,3,2,504.0,0,0,0,0,0,0,1,0,0,0,0,0,0
18757.0,26.85,74.67,0,1,0,0,0,1,8,5,120.0,0,0,0,1,0,0,1,0,0,1,0,0,0
181.0,6.32,12.93,1,1,1,0,0,2,9,3,88.0,0,0,0,0,0,1,0,0,1,0,1,0,0
2284.0,4.52,10.62,0,0,1,0,1,3,5,0,308.0,0,0,0,0,0,0,1,0,1,1,0,0,0
726.0,4.81,15.88,0,0,1,1,1,4,3,5,84.0,0,0,1,0,0,0,1,0,1,0,0,0,1
4081.0,11.23,10.58,1,0,0,0,1,2,4,2,132.0,0,1,0,0,0,0,0,0,1,0,1,0,0
202903.0,512.35,79.91,0,0,1,0,0,3,9,4,228.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1990.0,13.73,11.36,1,0,0,1,0,1,6,1,250.0,0,0,1,0,0,0,1,0,1,0,0,0,1
1021.0,6.06,18.38,1,0,1,1,0,3,9,3,234.0,0,0,1,0,0,0,0,1,0,0,0,0,0
2989.0,5.84,16.47,0,0,1,0,0,0,9,0,40.0,0,0,0,0,1,0,0,1,1,0,0,1,0
1987496.0,12630.89,52.8,0,1,1,0,0,2,3,1,352.0,0,0,0,0,0,0,1,0,1,1,0,0,0
30542.0,40.27,48.15,1,0,1,0,0,0,11,1,104.0,0,0,0,0,1,0,0,1,1,0,0,1,0
1374.0,5.2,17.85,0,0,1,0,0,3,1,1,369.0,0,0,0,0,0,0,0,0,1,0,0,0,1
165.0,3.84,24.93,1,1,1,0,0,2,3,6,174.0,0,0,0,0,0,1,0,0,0,0,0,0,0
1845.0,11.2,15.02,0,0,1,0,0,3,10,0,363.0,0,0,0,0,0,0,0,0,0,1,0,0,0
456780.0,1707.88,84.82,1,0,0,0,0,0,2,3,224.0,0,0,0,0,1,0,1,0,1,0,0,0,1
340.0,4.51,22.79,0,0,0,1,0,4,9,1,45.0,0,0,1,0,0,0,1,0,1,0,1,0,0
435856.0,881.93,26.69,1,1,0,0,0,4,3,5,220.0,0,0,0,0,1,0,0,0,1,0,0,0,0
239.0,3.45,20.83,1,0,1,0,0,0,8,4,108.0,0,0,0,0,0,0,1,0,1,1,0,0,0
302.0,5.3,24.29,0,1,0,0,0,3,7,3,12.0,0,0,0,1,0,0,1,0,1,0,0,0,1
79196.0,37.46,30.87,1,1,1,0,0,0,3,1,660.0,1,0,0,0,0,0,0,0,0,0,0,1,0
79769.0,91.87,57.85,0,0,0,0,0,3,4,6,108.0,0,0,0,0,1,0,1,0,1,0,0,0,0
51706.0,268.77,62.17,1,0,0,0,0,2,9,0,128.0,0,0,0,0,1,0,0,1,1,1,0,0,0
4984.0,12.18,20.29,0,0,1,0,0,4,12,6,50.0,0,0,0,1,0,0,1,0,1,1,0,0,0
10292.0,54.75,75.41,1,0,0,0,0,0,4,1,175.0,1,0,0,0,0,0,1,0,0,1,0,0,0
2298.0,5.55,13.22,1,0,1,0,0,2,5,3,104.0,0,1,0,0,0,0,0,1,1,0,0,1,0
2590.0,3.55,21.99,0,0,1,0,0,4,5,4,684.0,0,0,0,0,0,0,1,0,1,0,0,0,1
3842.0,10.06,22.22,0,1,0,1,0,4,5,2,406.0,0,0,1,0,0,0,0,0,1,0,0,0,0
779.0,3.29,23.74,1,0,0,0,1,0,9,0,162.0,0,0,0,0,0,0,0,1,1,0,0,0,0
281213.0,1506.76,89.65,1,0,0,0,0,0,3,1,1352.0,1,0,0,0,0,0,0,0,1,0,0,0,1
100.0,4.29,11.5,0,0,1,0,0,2,6,5,40.0,0,0,0,0,0,0,0,1,1,0,0,0,1
389251.0,645.59,39.73,0,0,0,0,0,0,4,1,171.0,0,0,0,0,1,0,1,0,0,0,0,0,0
41.0,5.08,21.46,0,0,1,0,0,0,11,6,25.0,0,0,0,0,0,1,1,0,1,0,0,1,0
154.0,6.5,14.25,0,0,0,0,0,2,5,6,160.0,0,0,0,0,0,1,0,0,1,0,0,0,0
72044.0,216.85,58.25,0,1,1,0,0,0,1,1,96.0,0,0,0,0,1,0,1,0,1,0,1,0,0
6955.0,13.19,35.13,0,1,1,0,0,1,6,3,198.0,0,1,0,0,0,0,1,0,1,0,1,0,0
1492.0,6.66,23.99,1,0,0,0,0,2,6,4,375.0,0,0,0,0,0,0,0,0,1,0,0,0,1
136.0,5.64,19.84,1,0,0,0,0,2,10,6,120.0,0,0,0,0,0,1,0,1,1,0,0,1,0
2710.0,13.03,16.53,0,1,0,1,1,3,8,6,270.0,0,0,1,0,0,0,0,0,0,0,0,0,1
9675.0,6.26,28.96,1,1,0,0,0,1,4,5,180.0,0,1,0,0,0,0,0,0,0,0,1,0,0
859282.0,3529.41,64.19,0,0,0,0,0,2,5,6,312.0,0,0,0,0,1,0,1,0,0,0,0,0,1
3162.0,7.4,14.17,0,0,0,0,0,2,7,4,35.0,0,0,0,1,0,0,1,0,1,0,1,0,0
13938.0,90.36,30.54,0,0,0,0,0,2,8,0,234.0,0,1,0,0,0,0,1,0,1,0,1,0,0
1038.0,7.82,21.47,0,0,0,0,0,1,9,1,40.0,1,0,0,0,0,0,1,0,0,1,0,0,0
576.0,3.48,13.7,0,0,1,0,0,1,2,4,126.0,0,0,0,0,0,0,1,0,1,0,1,0,0
11141.0,30.07,69.27,1,1,1,1,0,0,5,5,312.0,0,0,1,0,0,0,0,0,0,0,1,0,0
10603.0,24.76,80.3,1,0,0,0,0,3,5,0,285.0,0,1,0,0,0,0,1,0,1,0,0,0,0
16635.0,13.98,76.23,1,0,1,0,1,4,4,0,84.0,0,0,0,0,1,0,0,1,1,0,0,1,0
3162.0,5.55,14.06,0,1,0,0,0,4,2,6,20.0,0,0,0,0,0,0,1,0,1,1,0,0,0
558393.0,1836.13,47.08,1,0,1,0,0,1,7,2,270.0,0,0,0,1,0,0,1,0,0,0,1,0,0
7572.0,11.88,85.5,0,0,1,0,0,1,2,6,168.0,1,0,0,0,0,0,1,0,1,1,0,0,0
450.0,5.26,24.34,0,0,0,0,0,4,2,0,12.0,0,0,0,1,0,0,1,0,1,0,0,0,1
307.0,6.35,11.58,1,0,0,0,0,4,5,3,20.0,1,0,0,0,0,0,0,1,1,1,0,0,0
852.0,5.6,18.01,0,0,1,1,0,0,11,0,128.0,0,0,1,0,0,0,0,1,0,0,0,0,0
1711.0,6.86,17.0,0,0,0,1,0,1,9,4,294.0,0,0,1,0,0,0,0,0,1,1,0,0,0
18929.0,23.46,66.76,0,1,0,1,0,2,6,2,1363.0,0,0,0,0,0,0,1,0,0,1,0,0,0
466.0,4.96,11.57,0,0,0,0,0,4,11,6,120.0,0,0,0,0,0,0,1,0,1,0,0,1,0
1218.0,6.16,22.43,0,0,1,0,0,3,5,5,280.0,0,0,0,0,0,0,0,1,1,0,0,1,0
112269.0,550.44,62.76,1,0,0,1,0,0,4,2,960.0,0,1,0,0,0,0,1,0,1,0,1,0,0
3658.0,17.42,14.16,0,0,0,1,0,1,7,6,360.0,0,0,1,0,0,0,0,1,1,0,0,0,0
1752.0,6.92,11.09,0,0,0,1,0,2,9,1,171.0,0,0,1,0,0,0,1,0,0,0,0,0,0
5949.0,11.95,56.02,1,1,1,0,1,1,1,4,186.0,0,0,0,0,0,0,0,0,0,0,1,0,0
36011.0,98.82,79.88,1,0,1,0,0,3,9,5,720.0,1,0,0,0,0,0,1,0,1,1,0,0,0
146.0,6.27,10.87,1,1,0,0,0,1,5,1,114.0,0,0,0,0,0,0,1,0,0,0,0,0,1
853.0,5.85,20.5,0,0,0,0,0,3,2,1,77.0,0,1,0,0,0,0,1,0,0,0,0,0,0
9934.0,27.79,55.51,0,0,0,0,0,4,9,1,222.0,0,1,0,0,0,0,1,0,1,1,0,0,0
3989667.0,7096.07,99.4,1,0,0,1,0,0,4,6,660.0,0,0,0,1,0,0,1,0,1,0,1,0,0
17982.0,7.72,43.63,0,0,0,0,0,2,3,3,459.0,0,1,0,0,0,0,0,1,1,1,0,0,0
686.0,3.15,12.36,0,0,0,0,0,4,6,1,40.0,1,0,0,0,0,0,1,0,1,1,0,0,0
106300.0,316.32,86.5,1,0,0,0,0,1,7,0,168.0,0,0,0,0,1,0,0,1,1,1,0,0,0
56028.0,234.5,47.78,1,0,0,0,0,2,8,4,112.0,0,0,0,1,0,0,1,0,1,0,0,0,1
5352.0,35.67,76.16,1,0,1,0,0,0,7,2,330.0,0,1,0,0,0,0,0,1,1,0,0,1,0
602.0,5.18,11.67,1,0,0,0,1,2,11,6,162.0,0,0,0,0,0,0,0,1,1,0,1,0,0
2254.0,5.75,24.15,0,1,0,0,0,2,9,4,294.0,0,0,0,0,0,0,0,0,0,0,0,1,0
173774.0,950.12,85.23,1,1,0,0,0,4,8,3,186.0,0,0,0,1,0,0,0,0,1,0,0,0,1
8356.0,8.56,92.31,0,1,0,0,0,4,4,6,126.0,1,0,0,0,0,0,1,0,1,0,0,1,0
96206.0,164.53,94.31,0,0,0,0,0,4,11,0,126.0,0,0,0,0,1,0,1,0,1,1,0,0,0
3162.0,69.27,58.15,0,1,0,0,1,4,1,5,210.0,1,0,0,0,0,0,1,0,0,0,0,0,0
661.0,4.46,21.05,0,1,1,0,0,3,1,2,112.0,0,0,0,0,0,0,0,0,0,0,1,0,0
6266.0,20.43,94.56,0,0,0,0,0,0,5,6,132.0,1,0,0,0,0,0,1,0,1,1,0,0,0
33054.0,94.16,45.12,1,0,0,0,0,0,1,6,312.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3700.0,10.46,21.54,1,0,0,1,0,3,7,0,444.0,0,0,0,0,0,0,0,1,1,1,0,0,0
26413.0,28.44,98.14,0,1,1,0,0,4,3,2,96.0,0,0,0,1,0,0,1,0,1,0,1,0,0
2209.0,6.9,15.82,0,1,0,0,0,2,10,6,120.0,0,1,0,0,0,0,1,0,1,0,0,0,0
112.0,6.05,11.53,0,1,1,0,0,2,12,5,78.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2814033.0,16439.28,34.99,0,1,1,0,0,4,5,3,450.0,0,0,0,0,1,0,0,0,1,0,0,1,0
6962.0,27.87,92.02,0,1,1,1,0,1,10,2,720.0,0,0,1,0,0,0,1,0,1,1,0,0,0
2070263.0,2340.58,96.05,1,1,1,0,1,3,9,0,494.0,0,0,0,0,1,0,0,0,1,0,0,0,0
2649.0,3.98,17.71,0,0,0,1,0,4,5,4,221.0,0,0,1,0,0,0,1,0,1,0,1,0,0
3162.0,5268.58,26.86,0,0,1,0,0,2,3,3,208.0,0,0,0,0,1,0,1,0,1,0,0,0,1
9983.0,43.06,85.58,1,0,1,1,0,3,5,5,800.0,0,0,1,0,0,0,0,1,1,0,0,1,0
2648.0,5.7,15.5,0,0,0,0,0,3,8,3,30.0,0,0,0,1,0,0,0,0,1,1,0,0,0
534984.0,199.52,90.64,0,0,1,0,0,2,7,6,476.0,0,0,0,1,0,0,1,0,1,0,0,0,0
811371.0,4078.06,56.32,0,1,0,0,1,0,1,6,476.0,0,0,0,1,0,0,1,0,0,1,0,0,0
7220.0,14.34,82.81,0,1,1,0,0,2,9,4,50.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1460.0,5.02,24.52,0,0,0,0,0,2,2,1,324.0,0,0,0,0,0,0,1,0,1,0,0,0,1
3162.0,3.14,21.73,1,0,0,0,1,1,7,2,250.0,0,0,0,0,0,1,0,1,0,0,1,0,0
8214.0,8.62,52.86,0,0,0,0,0,0,8,2,189.0,0,1,0,0,0,0,1,0,1,0,1,0,0
251.0,6.14,11.1,0,0,1,0,1,4,5,1,238.0,0,0,0,0,0,1,1,0,1,1,0,0,0
605.0,6.69,21.29,0,0,0,0,0,0,1,2,242.0,0,0,0,0,0,1,1,0,1,0,0,1,0
18289.0,14.62,85.66,0,1,0,0,0,0,1,3,315.0,0,1,0,0,0,0,1,0,0,0,1,0,0
302.0,3.6,21.46,0,0,0,0,1,2,7,4,207.0,0,0,0,0,0,1,0,1,0,0,0,1,0
17368.0,27.37,83.35,0,0,0,1,0,2,11,0,416.0,0,0,1,0,0,0,1,0,0,0,0,1,0
65202.0,159.88,31.05,0,0,1,0,0,4,4,0,168.0,0,0,0,1,0,0,1,0,1,1,0,0,0
42.0,4.71,11.39,0,0,1,0,0,0,10,3,64.0,0,0,0,0,0,0,0,1,1,0,1,0,0
18.0,3.3,16.45,0,0,1,0,0,2,2,6,36.0,0,0,0,0,0,1,1,0,1,0,1,0,0
1079.0,6.68,14.86,0,0,0,0,0,2,5,1,585.0,0,0,0,0,0,0,1,0,1,0,0,0,1
1745.0,4.83,17.48,0,0,1,0,0,4,3,6,286.0,0,0,0,0,0,0,1,0,1,0,1,0,0
620.0,6.88,16.88,0,1,1,1,0,2,7,0,90.0,0,0,1,0,0,0,1,0,0,0,0,0,0
5748.0,33.24,61.49,0,0,0,0,1,3,3,1,150.0,1,0,0,0,0,0,1,0,1,0,0,0,1
52210.0,37.41,65.72,1,0,0,0,0,3,11,4,435.0,1,0,0,0,0,0,1,0,1,1,0,0,0
7766.0,23.43,46.04,0,1,0,0,0,4,3,6,128.0,1,0,0,0,0,0,1,0,1,0,0,1,0
1284485.0,7232.36,36.1,0,1,0,0,0,3,4,6,300.0,0,0,0,0,1,0,0,0,1,1,0,0,0
197.0,6.61,24.0,0,0,1,0,0,3,8,6,98.0,0,0,0,0,0,1,0,1,1,0,0,1,0
10532.0,7.39,84.79,0,0,0,0,1,0,12,2,160.0,1,0,0,0,0,0,1,0,1,0,1,0,0
3162.0,6.71,24.47,0,0,1,0,0,3,6,4,407.0,0,0,0,0,0,1,1,0,1,0,0,0,0
16449.0,34.49,30.04,1,0,0,0,0,0,5,2,297.0,0,0,0,0,0,0,0,1,0,0,0,1,0
