Base_Transport_Fee,CrossBorder_Shipping_No,CrossBorder_Shipping_Yes,CrossBorder_Shipping_nan,Equipment_Height,Equipment_Type_Aluminium,Equipment_Type_Brass,Equipment_Type_Bronze,Equipment_Type_Clay,Equipment_Type_Marble,Equipment_Type_Stone,Equipment_Type_Wood,Equipment_Type_nan,Equipment_Value,Equipment_Weight,Equipment_Width,Fragile_Equipment_No,Fragile_Equipment_Yes,Fragile_Equipment_nan,Hospital_Info_Wealthy,Hospital_Info_Working Class,Hospital_Info_nan,Installation_Service_No,Installation_Service_Yes,Installation_Service_nan,Rural_Hospital_No,Rural_Hospital_Yes,Rural_Hospital_nan,Supplier_Reliability,Transport_Method_Airways,Transport_Method_Roadways,Transport_Method_Waterways,Transport_Method_nan,Urgent_Shipping_No,Urgent_Shipping_Yes,Urgent_Shipping_nan
63.65,True,False,False,36.0,False,False,False,True,False,False,False,False,9.69,6368.0,11.0,False,True,False,False,True,False,False,True,False,True,False,False,0.49,False,False,False,True,True,False,False
10.9,True,False,False,8.0,False,False,False,False,False,False,True,False,6.22,44.0,4.0,True,False,False,True,False,False,True,False,False,True,False,False,0.9,True,False,False,False,False,True,False
76.83,False,True,False,35.0,False,False,True,False,False,False,False,False,49.11,58179.0,22.0,True,False,False,False,True,False,False,True,False,False,False,True,0.68,True,False,False,False,False,True,False
73.55,False,True,False,41.0,False,False,False,True,False,False,False,False,27.44,10976.0,8.0,False,True,False,False,True,False,True,False,False,False,True,False,0.08,False,False,True,False,True,False,False
18.15,False,True,False,3.0,False,False,False,False,False,True,False,False,6.44,166.0,2.0,True,False,False,False,True,False,True,False,False,True,False,False,0.13,True,False,False,False,True,False,False
25.54,True,False,False,43.0,False,False,True,False,False,False,False,False,114.21,2628.0,19.0,True,False,False,False,True,False,True,False,False,True,False,False,0.2,False,False,False,True,True,False,False
19.01,False,True,False,12.0,False,False,False,False,False,False,True,False,3.4,97.0,6.0,True,False,False,False,True,False,True,False,False,True,False,False,0.4,True,False,False,False,False,True,False
64.59,False,True,False,24.0,False,False,True,False,False,False,False,False,42.41,10770.0,9.0,True,False,False,True,False,False,True,False,False,False,True,False,0.6,True,False,False,False,False,True,False
22.41,False,True,False,6.0,True,False,False,False,False,False,False,False,4.08,78.0,4.0,True,False,False,True,False,False,False,True,False,True,False,False,0.28,False,True,False,False,True,False,False
91.32,False,True,False,37.0,False,False,False,False,False,False,False,True,23.14,15356.0,10.0,True,False,False,True,False,False,False,True,False,True,False,False,0.19,False,False,False,True,False,True,False
20.85,True,False,False,26.0,False,False,False,False,False,False,True,False,3.85,326.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.44,True,False,False,False,False,True,False
18.24,True,False,False,21.0,False,False,False,True,False,False,False,False,13.27,2628.0,10.0,False,True,False,False,True,False,False,True,False,False,False,True,0.44,True,False,False,False,True,False,False
13.15,True,False,False,12.0,False,True,False,False,False,False,False,False,19.4,2483.0,7.0,True,False,False,True,False,False,True,False,False,False,True,False,0.96,False,False,False,True,False,True,False
15.62,True,False,False,33.0,False,False,False,False,False,False,True,False,3.38,713.0,19.0,True,False,False,False,True,False,True,False,False,False,False,True,0.39,False,True,False,False,True,False,False
63.6,True,False,False,39.0,False,True,False,False,False,False,False,False,121.36,57456.0,14.0,True,False,False,False,True,False,False,True,False,False,True,False,0.7,False,True,False,False,True,False,False
18.57,False,True,False,20.0,False,False,False,False,False,False,True,False,5.98,244.0,11.0,True,False,False,False,True,False,False,True,False,True,False,False,0.44,False,True,False,False,True,False,False
18.64,False,True,False,11.0,False,False,True,False,False,False,False,False,3.66,1197.0,7.0,True,False,False,False,True,False,False,True,False,False,True,False,0.25,False,False,True,False,True,False,False
86.87,False,True,False,40.0,False,True,False,False,False,False,False,False,114.26,2628.0,8.0,True,False,False,False,True,False,False,True,False,True,False,False,0.44,False,False,True,False,True,False,False
22.68,False,True,False,7.0,False,False,False,False,False,False,True,False,3.75,17.0,5.0,True,False,False,False,True,False,True,False,False,True,False,False,0.21,False,True,False,False,True,False,False
16.16,True,False,False,9.0,False,False,True,False,False,False,False,False,5.79,755.0,5.0,True,False,False,True,False,False,False,True,False,True,False,False,0.29,False,True,False,False,True,False,False
40.92,True,False,False,20.0,False,False,False,False,False,True,False,False,446.67,126426.0,7.0,True,False,False,True,False,False,True,False,False,True,False,False,0.54,True,False,False,False,False,True,False
20.28,True,False,False,7.0,True,False,False,False,False,False,False,False,5.54,88.0,4.0,True,False,False,False,True,False,False,True,False,False,False,True,0.76,False,True,False,False,True,False,False
31.12,False,True,False,10.0,False,False,False,False,False,True,False,False,53.06,9592.0,4.0,True,False,False,True,False,False,True,False,False,False,True,False,0.84,True,False,False,False,True,False,False
78.81,False,True,False,20.0,False,False,False,False,False,True,False,False,60.03,43881.0,6.0,True,False,False,True,False,False,True,False,False,False,True,False,0.01,False,False,False,True,True,False,False
18.72,True,False,False,3.0,False,False,False,False,False,True,False,False,5.61,2628.0,2.0,True,False,False,False,True,False,False,True,False,False,False,True,0.78,False,False,False,True,True,False,False
10.96,True,False,False,20.0,True,False,False,False,False,False,False,False,3.48,488.0,7.0,True,False,False,False,True,False,False,True,False,True,False,False,0.29,False,True,False,False,True,False,False
14.19,True,False,False,13.0,True,False,False,False,False,False,False,False,6.74,415.0,7.0,True,False,False,False,True,False,False,True,False,True,False,False,0.98,False,False,False,True,True,False,False
87.68,True,False,False,15.0,False,False,False,False,True,False,False,False,373.55,77353.0,8.0,True,False,False,False,True,False,True,False,False,False,False,True,0.56,False,False,False,True,True,False,False
18.57,True,False,False,22.0,False,False,True,False,False,False,False,False,5.15,1534.0,6.0,True,False,False,True,False,False,False,True,False,True,False,False,0.43,False,True,False,False,False,True,False
22.05,True,False,False,39.0,False,False,False,False,False,False,True,False,6.8,466.0,12.0,True,False,False,False,True,False,False,True,False,True,False,False,0.44,False,True,False,False,True,False,False
63.08,False,True,False,35.0,False,False,False,False,True,False,False,False,188.01,207581.0,8.0,True,False,False,False,True,False,False,True,False,True,False,False,0.55,True,False,False,False,True,False,False
13.71,True,False,False,5.0,False,False,True,False,False,False,False,False,5.95,2628.0,5.0,True,False,False,True,False,False,True,False,False,False,True,False,0.18,False,False,False,True,False,True,False
51.02,True,False,False,29.0,False,False,False,False,True,False,False,False,3172.3,1068371.0,13.0,True,False,False,False,True,False,False,True,False,False,False,True,0.75,False,True,False,False,True,False,False
14.64,True,False,False,11.0,True,False,False,False,False,False,False,False,6.59,408.0,7.0,True,False,False,False,True,False,False,True,False,True,False,False,0.86,False,True,False,False,False,True,False
23.55,True,False,False,15.0,False,False,False,False,False,False,True,False,6.97,2628.0,7.0,True,False,False,False,True,False,False,True,False,False,False,True,0.34,False,False,True,False,True,False,False
12.5,False,True,False,15.0,False,False,False,True,False,False,False,False,3.82,540.0,6.0,False,True,False,True,False,False,True,False,False,True,False,False,0.52,False,False,True,False,True,False,False
91.98,False,True,False,10.0,False,False,False,False,True,False,False,False,31.69,2628.0,4.0,True,False,False,False,True,False,False,True,False,True,False,False,0.64,False,False,True,False,True,False,False
22.07,True,False,False,20.0,True,False,False,False,False,False,False,False,6.17,973.0,11.0,True,False,False,False,True,False,True,False,False,True,False,False,0.16,False,True,False,False,True,False,False
90.2,True,False,False,36.0,False,False,False,False,False,True,False,False,13978.42,4835745.0,8.0,True,False,False,True,False,False,True,False,False,True,False,False,0.7,True,False,False,False,True,False,False
11.17,True,False,False,7.0,False,False,False,False,False,False,True,False,3.73,46.0,4.0,True,False,False,True,False,False,False,True,False,True,False,False,0.03,True,False,False,False,False,True,False
28.94,False,True,False,31.0,False,False,False,False,False,True,False,False,11148.65,2026667.0,12.0,True,False,False,False,True,False,True,False,False,True,False,False,0.71,False,False,True,False,True,False,False
23.98,True,False,False,7.0,True,False,False,False,False,False,False,False,3.47,85.0,5.0,True,False,False,True,False,False,True,False,False,True,False,False,0.84,True,False,False,False,False,True,False
10.25,True,False,False,14.0,False,True,False,False,False,False,False,False,6.79,2708.0,6.0,True,False,False,False,True,False,True,False,False,True,False,False,0.34,False,False,False,True,True,False,False
12.94,False,True,False,13.0,False,False,True,False,False,False,False,False,7.87,1467.0,6.0,True,False,False,True,False,False,True,False,False,True,False,False,0.38,True,False,False,False,True,False,False
10.23,True,False,False,28.0,True,False,False,False,False,False,False,False,5.88,1164.0,14.0,True,False,False,True,False,False,True,False,False,True,False,False,0.02,False,True,False,False,False,True,False
20.42,False,True,False,6.0,True,False,False,False,False,False,False,False,5.87,80.0,5.0,True,False,False,False,True,False,True,False,False,True,False,False,0.8,True,False,False,False,True,False,False
22.39,True,False,False,25.0,True,False,False,False,False,False,False,False,11.48,1071.0,10.0,True,False,False,False,True,False,False,True,False,True,False,False,0.84,False,True,False,False,True,False,False
67.78,True,False,False,13.0,False,False,False,False,False,True,False,False,51.25,37126.0,6.0,True,False,False,False,True,False,False,True,False,False,True,False,0.63,True,False,False,False,True,False,False
22.19,True,False,False,23.0,True,False,False,False,False,False,False,False,9.6,2149.0,16.0,True,False,False,True,False,False,False,True,False,False,False,True,0.39,True,False,False,False,False,True,False
51.75,True,False,False,25.0,False,False,False,False,False,True,False,False,2661.51,585685.0,11.0,True,False,False,True,False,False,False,True,False,True,False,False,0.65,False,False,False,True,True,False,False
17.42,False,True,False,32.0,False,False,False,False,False,False,True,False,5.38,531.0,16.0,True,False,False,True,False,False,False,True,False,True,False,False,0.21,True,False,False,False,True,False,False
45.72,True,False,False,20.0,False,False,False,False,False,True,False,False,12289.89,1258979.0,14.0,True,False,False,False,True,False,True,False,False,True,False,False,0.85,False,True,False,False,True,False,False
60.74,True,False,False,18.0,False,False,False,False,True,False,False,False,116.27,144581.0,10.0,True,False,False,False,True,False,False,True,False,True,False,False,0.44,False,False,False,True,False,True,False
24.56,True,False,False,27.0,True,False,False,False,False,False,False,False,5.12,1768.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.69,False,False,False,True,False,True,False
23.02,True,False,False,24.0,False,False,False,False,False,False,False,True,6.57,217.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.44,False,False,True,False,True,False,False
24.12,True,False,False,22.0,False,False,False,False,False,False,True,False,5.5,435.0,9.0,True,False,False,False,True,False,False,True,False,False,True,False,0.75,False,False,False,True,True,False,False
17.27,True,False,False,20.0,True,False,False,False,False,False,False,False,5.4,1007.0,11.0,True,False,False,False,True,False,True,False,False,False,True,False,0.45,False,True,False,False,True,False,False
65.27,True,False,False,21.0,False,False,False,False,False,False,False,True,264.68,201924.0,9.0,True,False,False,False,True,False,True,False,False,True,False,False,0.16,False,True,False,False,True,False,False
10.55,True,False,False,30.0,False,False,False,False,False,False,True,False,3.52,617.0,11.0,True,False,False,True,False,False,False,True,False,True,False,False,0.72,False,False,False,True,False,True,False
19.06,True,False,False,33.0,True,False,False,False,False,False,False,False,4.96,1126.0,15.0,True,False,False,True,False,False,False,True,False,False,False,True,0.02,False,True,False,False,False,True,False
23.06,True,False,False,23.0,True,False,False,False,False,False,False,False,4.26,617.0,7.0,True,False,False,True,False,False,True,False,False,False,True,False,0.49,False,True,False,False,False,True,False
69.89,True,False,False,33.0,False,False,False,False,False,True,False,False,2877.65,2628.0,8.0,True,False,False,False,True,False,False,True,False,True,False,False,0.92,False,True,False,False,True,False,False
